1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	-32
10	-29
11	-20
12	-20
13	-28
14	-22
15	-32
16	-28
17	-25
18	-19
19	-29
20	-24
21	-15
22	-62
23	-41
24	-16
25	-27
26	-45
27	-20
28	-32
29	-26
30	-28
31	-147
32	-217
33	-139
34	-51
35	-104
36	-66
37	-28
38	-70
39	-28
40	-14
41	-13
42	-96
43	-185
44	-116
45	-55
46	-81
47	-48
48	-72
49	-32
50	-28
51	-36
52	-32
53	-24
54	-37
55	-46
56	-40
57	-146
58	-39
59	-38
60	-27
61	-28
62	-26
63	-32
64	-32
65	-20
66	-20
67	-25
68	-15
69	-247
70	-132
71	-56
72	-26
73	-32
74	-41
75	-36
76	-35
77	-25
78	-57
79	-16
80	-20
81	-36
82	-28
83	-80
84	-19
85	-76
86	-42
87	-12
88	-24
89	-23
90	-24
91	-60
92	-40
93	-18
94	-233
95	-122
96	-122
97	-60
98	-181
99	-62
100	-122
101	-110
102	-253
103	-137
104	-117
105	-14
106	-20
107	-16
108	-15
109	-56
110	-21
111	-24
112	-148
113	-65
114	-78
115	-130
116	-178
117	-349
118	-29
119	-54
120	-24
121	-14
122	-28
123	-16
124	-24
125	-35
126	-13
127	-57
128	-76
129	-28
130	-16
131	-16
132	-154
133	-30
134	-19
135	-55
136	-88
137	-24
138	-16
139	-17
140	-96
141	-24
142	-26
143	-56
144	-24
145	-36
146	-22
147	-98
148	-46
149	-41
150	-19
151	-31
152	-24
153	-11
154	-119
155	-254
156	-59
157	-79
158	-74
159	-195
160	-32
161	-36
162	-8
163	-28
164	-17
165	-56
166	-28
167	-20
168	-17
169	-135
170	-80
171	-18
172	-48
173	-21
174	-149
175	-52
176	-81
177	-170
178	-233
179	-25
180	-18
181	-14
182	-65
183	-26
184	-22
185	-18
186	-26
187	-16
188	-32
189	-44
190	-33
191	-20
192	-26
193	-18
194	-119
195	-39
196	-44
197	-20
198	-40
199	-32
200	-32
201	-14
202	-166
203	-72
204	-21
205	-32
206	-13
207	-28
208	-34
209	-9
210	-106
211	-215
212	-101
213	-247
214	-78
215	-34
216	-44
217	-34
218	-20
219	-24
220	-24
221	-24
222	-24
223	-33
224	-16
225	-23
226	-23
