1	-32
2	-92
3	-60
4	-80
5	-71
6	-52
7	-83
8	-138
9	-202
10	-114
11	-69
12	-66
13	-52
14	-48
15	-54
16	-57
17	-149
18	-85
19	-86
20	-203
21	-165
22	-185
23	-302
24	-83
25	-121
26	-162
27	-243
28	-259
29	-128
30	-39
31	-102
32	-103
33	-259
34	-180
35	-112
36	-56
37	-128
38	-84
39	-128
40	-92
41	-40
42	-89
43	-87
44	-70
45	-52
46	-90
47	-96
48	-105
49	-161
50	-166
51	-66
52	-54
53	-40
54	-44
55	-56
56	-151
57	-137
58	-100
59	-55
60	-75
61	-44
62	-79
63	-174
64	-100
65	-88
66	-64
67	-112
68	-90
69	-51
70	-60
71	-68
72	-50
73	-56
74	-42
75	-72
76	-136
77	-91
78	-43
79	-102
80	-224
81	-60
82	-64
83	-77
84	-115
85	-40
86	-60
87	-72
88	-58
89	-80
90	-60
91	-65
92	-73
93	-84
94	-53
95	-59
96	-201
97	-66
98	-118
99	-79
100	-73
101	-61
102	-47
103	-138
104	-72
105	-65
106	-82
107	-100
108	-86
109	-203
110	-163
111	-173
112	-161
113	-157
114	-61
115	-40
116	-88
117	-48
118	-80
119	-53
120	-48
121	-221
122	-162
123	-183
124	-254
125	-60
126	-68
127	-86
128	-91
129	-66
130	-44
131	-52
132	-100
133	-60
134	-48
135	-125
136	-77
137	-71
138	-52
139	-95
140	-40
141	-45
142	-81
143	-119
144	-169
145	-70
146	-57
147	-126
148	-83
149	-60
150	-53
151	-227
152	-47
153	-68
154	-122
155	-222
156	-128
157	-241
158	-180
159	-135
160	-44
161	-68
162	-54
163	-56
164	-48
165	-84
166	-76
167	-102
168	-69
169	-64
170	-52
171	-48
172	-55
173	-102
174	-86
175	-60
176	-60
177	-52
178	-57
179	-48
180	-65
181	-68
182	-63
183	-77
184	-61
185	-122
186	-102
187	-162
188	-76
189	-51
190	-61
191	-85
192	-88
193	-71
194	-68
195	-100
196	-72
197	-56
198	-44
199	-64
200	-64
201	-98
202	-74
203	-36
204	-53
205	-76
206	-84
207	-71
208	-88
209	-67
210	-88
211	-69
212	-84
213	-38
214	-159
215	-117
216	-97
217	-84
218	-112
219	-85
220	-94
221	-36
222	-95
223	-66
224	-82
225	-52
226	-105
227	-73
228	-159
229	-185
230	-75
231	-46
232	-99
233	-56
234	-109
235	-61
236	-108
237	-44
238	-98
239	-52
240	-61
241	-48
242	-70
243	-61
244	-108
245	-107
246	-103
247	-241
248	-181
249	-211
250	-44
251	-72
252	-83
253	-126
254	-204
255	-216
256	-80
257	-71
258	-53
259	-103
260	-149
261	-103
262	-120
263	-52
264	-64
265	-48
266	-52
267	-75
268	-64
269	-77
270	-100
271	-94
272	-97
273	-93
274	-77
275	-73
276	-107
277	-63
278	-106
279	-41
280	-69
281	-74
282	-114
283	-92
284	-49
285	-81
286	-225
287	-241
288	-179
289	-138
290	-121
291	-88
292	-60
293	-117
294	-79
295	-88
296	-69
297	-47
298	-56
299	-61
300	-64
301	-82
302	-66
303	-179
304	-161
305	-166
306	-45
307	-165
308	-91
309	-88
310	-72
311	-47
312	-61
313	-85
314	-84
315	-129
316	-68
317	-77
318	-118
319	-176
320	-43
321	-109
322	-41
323	-122
324	-181
325	-246
326	-48
327	-52
328	-94
329	-128
330	-233
331	-372
332	-268
333	-303
334	-280
335	-143
336	-52
337	-85
338	-69
339	-84
340	-136
341	-161
342	-228
343	-136
344	-52
345	-133
346	-76
347	-59
348	-85
349	-42
350	-79
351	-54
352	-50
353	-47
354	-84
355	-73
356	-140
357	-117
358	-108
359	-50
360	-121
361	-179
362	-74
363	-64
364	-64
365	-69
366	-69
367	-111
368	-147
369	-140
370	-137
371	-187
372	-52
373	-77
374	-44
375	-72
376	-104
377	-52
378	-91
379	-79
380	-60
381	-40
382	-53
383	-56
384	-85
385	-78
386	-82
387	-85
388	-101
389	-120
390	-218
391	-194
392	-92
393	-100
394	-36
395	-52
396	-70
397	-49
398	-60
399	-118
400	-48
401	-52
402	-108
403	-69
404	-37
405	-44
406	-44
407	-60
408	-91
409	-46
410	-119
411	-123
412	-204
413	-279
414	-108
415	-89
416	-51
417	-48
418	-104
419	-160
420	-181
421	-178
422	-166
423	-127
424	-68
425	-69
426	-46
427	-60
428	-112
429	-77
430	-72
431	-77
432	-81
433	-98
434	-106
435	-88
436	-120
437	-142
438	-145
439	-85
440	-68
441	-93
442	-32
443	-65
444	-55
445	-45
446	-100
447	-246
448	-283
449	-273
450	-38
451	-164
452	-206
453	-281
454	-106
455	-236
456	-167
457	-80
458	-86
459	-60
460	-80
461	-94
462	-87
463	-126
464	-262
465	-176
466	-124
467	-170
468	-345
469	-239
470	-130
471	-48
472	-58
473	-159
474	-98
475	-139
476	-183
477	-220
478	-48
479	-80
480	-73
481	-55
482	-141
483	-259
484	-93
485	-92
486	-60
487	-66
488	-47
489	-48
490	-36
491	-72
492	-117
493	-52
494	-40
495	-84
496	-143
497	-256
498	-57
499	-66
500	-141
501	-130
502	-117
503	-48
504	-71
505	-52
506	-40
507	-52
508	-81
509	-65
510	-177
511	-102
512	-80
513	-56
514	-70
515	-95
516	-97
517	-139
518	-54
519	-109
520	-101
521	-55
522	-60
523	-152
524	-94
525	-91
526	-92
527	-51
528	-82
529	-125
530	-126
531	-165
532	-93
533	-64
534	-61
535	-49
536	-64
537	-92
538	-178
539	-162
540	-157
541	-198
542	-146
543	-134
544	-58
545	-56
546	-56
547	-72
548	-72
549	-83
550	-159
551	-168
552	-60
553	-104
554	-75
555	-62
556	-116
557	-68
558	-52
559	-72
560	-56
561	-86
562	-91
563	-66
564	-56
565	-76
566	-60
567	-140
568	-76
569	-53
570	-48
571	-61
572	-74
573	-75
574	-57
575	-89
576	-121
577	-44
578	-119
579	-82
580	-84
581	-176
582	-84
583	-68
584	-40
585	-127
586	-89
587	-221
588	-205
589	-188
590	-210
591	-324
592	-260
593	-141
594	-142
595	-50
596	-76
597	-88
598	-84
599	-144
600	-44
601	-163
602	-138
603	-94
604	-139
605	-69
606	-44
607	-76
608	-52
609	-69
610	-117
611	-91
612	-54
613	-66
614	-76
615	-56
616	-48
617	-72
618	-57
619	-96
620	-102
621	-58
622	-40
623	-76
624	-97
625	-63
626	-77
627	-48
628	-104
629	-72
630	-141
631	-244
632	-203
633	-260
634	-175
635	-44
636	-80
637	-54
638	-87
639	-70
640	-74
641	-75
642	-128
643	-193
644	-252
645	-267
646	-187
647	-266
648	-223
649	-263
650	-245
651	-282
652	-298
653	-36
654	-77
655	-107
656	-58
657	-123
658	-222
659	-220
660	-89
661	-85
662	-73
663	-67
664	-66
665	-141
666	-164
667	-96
668	-77
669	-58
670	-112
671	-77
672	-91
673	-203
674	-259
675	-89
676	-89
677	-87
678	-48
679	-56
680	-97
681	-121
682	-57
683	-63
684	-120
685	-105
686	-54
687	-132
688	-70
689	-80
690	-64
691	-79
692	-49
693	-64
694	-57
695	-73
696	-60
697	-52
698	-62
699	-52
700	-69
701	-42
702	-68
703	-62
704	-44
705	-82
706	-57
707	-70
708	-117
709	-97
710	-85
711	-177
712	-57
713	-77
714	-80
715	-66
716	-126
717	-243
718	-299
719	-140
720	-120
721	-62
722	-116
723	-68
724	-68
725	-61
726	-107
727	-68
728	-65
729	-84
730	-129
731	-65
732	-86
733	-84
734	-65
735	-220
736	-221
737	-163
738	-222
739	-122
740	-72
741	-52
742	-52
743	-93
744	-69
745	-138
746	-159
747	-67
748	-60
749	-40
750	-93
751	-52
752	-52
753	-49
754	-72
755	-94
756	-69
757	-68
758	-48
759	-52
760	-76
761	-73
762	-64
763	-64
764	-116
765	-124
766	-239
767	-261
768	-107
769	-56
770	-113
771	-84
772	-44
773	-44
774	-48
775	-40
776	-72
777	-72
778	-42
779	-154
780	-62
781	-104
782	-284
783	-141
784	-141
785	-186
786	-184
787	-244
788	-144
789	-89
790	-58
791	-61
792	-71
793	-53
794	-125
795	-178
796	-105
797	-40
798	-145
799	-225
800	-317
801	-74
802	-135
803	-138
804	-116
805	-124
806	-99
807	-180
808	-96
809	-64
810	-100
811	-44
812	-44
813	-48
814	-148
815	-177
816	-110
817	-48
818	-128
819	-58
820	-99
821	-109
822	-110
823	-167
824	-87
825	-80
826	-150
827	-106
828	-189
829	-362
830	-82
831	-178
832	-144
833	-189
834	-148
835	-64
836	-153
837	-67
838	-263
