1	-64
2	-64
3	-64
4	-64
5	-64
6	-64
7	-64
8	-64
9	-96
10	-96
11	-84
12	-84
13	-86
14	-89
15	-90
16	-92
17	-99
18	-80
19	-92
20	-92
21	-101
22	-84
23	-101
24	-76
25	-88
26	-96
27	-108
28	-80
29	-84
30	-93
31	-77
32	-83
33	-76
34	-104
35	-97
36	-104
37	-96
38	-100
39	-96
40	-92
41	-88
42	-80
43	-90
44	-100
45	-100
46	-90
47	-76
48	-124
49	-215
50	-125
51	-85
52	-100
53	-96
54	-83
55	-87
56	-72
57	-101
58	-80
59	-87
60	-100
61	-81
62	-109
63	-92
64	-98
65	-82
66	-88
67	-86
68	-92
69	-89
70	-89
71	-90
72	-81
73	-98
74	-96
75	-103
76	-100
77	-76
78	-96
79	-89
80	-84
81	-92
82	-93
83	-76
84	-88
85	-92
86	-95
87	-98
88	-86
89	-90
90	-97
91	-80
92	-88
93	-101
94	-92
95	-104
96	-83
97	-81
98	-90
99	-84
100	-88
101	-89
102	-97
103	-81
104	-154
105	-186
106	-173
107	-68
108	-93
109	-81
110	-119
111	-152
112	-81
113	-97
114	-68
115	-96
116	-97
117	-87
118	-122
119	-74
120	-82
121	-85
122	-96
123	-84
124	-90
125	-94
126	-91
127	-77
128	-85
129	-88
130	-85
131	-102
132	-81
133	-102
134	-92
135	-104
136	-88
137	-104
138	-106
139	-85
140	-96
141	-88
142	-93
143	-96
144	-97
145	-91
146	-106
147	-104
148	-86
149	-90
150	-93
151	-84
152	-82
153	-86
154	-79
155	-74
156	-83
157	-89
158	-101
159	-91
160	-80
161	-98
162	-81
163	-109
164	-92
165	-84
166	-92
167	-99
168	-103
169	-87
170	-74
171	-105
172	-86
173	-110
174	-98
175	-84
176	-108
177	-84
178	-88
179	-80
180	-92
181	-76
182	-104
183	-92
184	-76
185	-82
186	-92
187	-92
188	-90
189	-87
190	-91
191	-100
192	-68
193	-89
194	-96
195	-84
196	-101
197	-81
198	-108
199	-112
200	-96
201	-88
202	-88
203	-96
204	-92
205	-100
206	-81
207	-84
208	-100
209	-92
210	-99
211	-79
212	-93
213	-102
214	-112
215	-100
216	-92
217	-80
218	-105
219	-104
220	-92
221	-86
222	-104
223	-98
224	-79
225	-84
226	-80
227	-99
228	-95
229	-76
230	-85
231	-88
232	-95
233	-79
234	-90
235	-92
236	-100
237	-88
238	-90
239	-84
240	-100
241	-98
242	-102
243	-96
244	-88
245	-94
246	-80
247	-89
248	-88
249	-96
250	-88
251	-92
252	-100
253	-88
254	-87
255	-106
256	-108
257	-96
258	-85
259	-87
260	-94
261	-90
262	-95
263	-176
264	-280
265	-183
266	-83
267	-98
268	-84
269	-94
270	-108
271	-131
272	-98
273	-85
274	-89
275	-88
276	-84
277	-82
278	-96
279	-89
280	-92
281	-103
282	-95
283	-105
284	-85
285	-88
286	-95
287	-84
288	-92
289	-95
290	-79
291	-110
292	-88
293	-97
294	-84
295	-76
296	-86
297	-99
298	-92
299	-90
300	-73
301	-104
302	-95
303	-81
304	-96
305	-96
306	-88
307	-80
308	-95
309	-80
310	-93
311	-106
312	-100
313	-111
314	-87
315	-88
316	-93
317	-73
318	-100
319	-97
320	-96
321	-88
322	-98
323	-84
324	-90
325	-81
326	-119
327	-107
328	-76
329	-117
330	-93
331	-88
332	-104
333	-86
334	-84
335	-92
336	-84
337	-93
338	-80
339	-96
340	-92
341	-89
342	-79
343	-97
344	-80
345	-101
346	-96
347	-89
348	-87
349	-103
350	-98
351	-84
352	-109
353	-92
354	-86
355	-123
356	-199
357	-144
358	-158
359	-72
360	-91
361	-82
362	-92
363	-92
364	-94
365	-116
366	-106
367	-153
368	-163
369	-219
370	-246
371	-100
372	-81
373	-101
374	-89
375	-100
376	-72
377	-93
378	-90
379	-97
380	-87
381	-73
382	-93
383	-86
384	-80
385	-104
386	-100
387	-88
388	-108
389	-86
390	-94
391	-75
392	-102
393	-74
394	-138
395	-225
396	-72
397	-88
398	-80
399	-88
400	-90
401	-86
402	-177
403	-117
404	-105
405	-88
406	-72
407	-125
408	-90
409	-83
410	-114
411	-110
412	-103
413	-113
414	-91
415	-96
416	-92
417	-76
418	-161
419	-302
420	-274
421	-249
422	-76
423	-108
424	-88
425	-97
426	-92
427	-92
428	-97
429	-81
430	-89
431	-94
432	-162
433	-93
434	-88
435	-93
436	-95
437	-92
438	-78
439	-114
440	-270
441	-158
442	-265
443	-151
444	-140
445	-86
446	-91
447	-84
448	-92
449	-92
450	-104
451	-89
452	-78
453	-92
454	-92
455	-75
456	-81
457	-87
458	-80
459	-100
460	-88
461	-89
462	-104
463	-84
464	-88
465	-104
466	-81
467	-96
468	-81
469	-98
470	-97
471	-92
472	-92
473	-100
474	-88
475	-104
476	-88
477	-87
478	-101
479	-95
480	-80
481	-83
482	-102
483	-88
484	-94
485	-90
486	-76
487	-101
488	-92
489	-77
490	-112
491	-96
492	-100
493	-96
494	-84
495	-91
496	-80
497	-93
498	-94
499	-84
500	-94
501	-74
502	-96
503	-93
504	-74
505	-111
506	-89
507	-92
508	-84
509	-84
510	-93
511	-76
512	-80
513	-90
514	-90
515	-84
516	-76
517	-92
518	-96
519	-99
520	-86
521	-88
522	-100
523	-104
524	-76
525	-96
526	-88
527	-84
528	-86
529	-99
530	-96
531	-108
532	-104
533	-84
534	-94
535	-90
536	-123
537	-117
538	-105
539	-98
540	-103
541	-81
542	-92
543	-101
544	-82
545	-110
546	-94
547	-112
548	-96
549	-84
550	-92
551	-104
552	-88
553	-76
554	-94
555	-94
556	-68
557	-94
558	-92
559	-96
560	-89
561	-80
562	-84
563	-90
564	-92
565	-80
566	-86
567	-89
568	-84
569	-96
570	-92
571	-84
572	-96
573	-96
574	-84
575	-94
576	-87
577	-154
578	-131
579	-96
580	-96
581	-89
582	-88
583	-93
584	-76
585	-87
586	-100
587	-91
588	-91
589	-127
590	-114
591	-99
592	-86
593	-91
594	-118
595	-76
596	-92
597	-108
598	-88
599	-87
600	-112
601	-97
602	-88
603	-83
604	-90
605	-86
606	-82
607	-97
608	-84
609	-96
610	-101
611	-80
612	-102
613	-88
614	-97
615	-92
616	-88
617	-165
618	-105
619	-97
620	-78
621	-100
622	-99
623	-84
624	-95
625	-99
626	-107
627	-211
628	-134
629	-100
630	-72
631	-80
632	-101
633	-76
634	-84
635	-102
636	-80
637	-105
638	-86
639	-132
640	-81
641	-142
642	-194
643	-98
644	-82
645	-84
646	-100
647	-88
648	-79
649	-109
650	-109
651	-90
652	-88
653	-80
654	-88
655	-88
656	-98
657	-83
658	-98
659	-97
660	-84
661	-100
662	-89
663	-83
664	-112
665	-98
666	-96
667	-100
668	-82
669	-92
670	-92
671	-88
672	-84
673	-95
674	-78
675	-99
676	-88
677	-108
678	-84
679	-92
680	-105
681	-98
682	-80
683	-88
684	-163
685	-169
686	-169
687	-181
688	-93
689	-83
690	-110
691	-102
692	-95
693	-124
694	-155
695	-137
696	-87
697	-139
698	-186
699	-82
700	-92
701	-110
702	-84
703	-94
704	-112
705	-88
706	-88
707	-80
708	-92
709	-98
710	-83
711	-92
712	-88
713	-101
714	-76
715	-72
716	-81
717	-141
718	-92
719	-89
720	-96
721	-76
722	-76
723	-90
724	-96
725	-96
726	-109
727	-96
728	-72
729	-91
730	-104
731	-84
732	-72
733	-84
734	-83
735	-84
736	-96
737	-92
738	-76
739	-84
740	-96
741	-100
742	-98
743	-85
744	-80
745	-100
746	-76
747	-96
748	-89
749	-80
750	-96
751	-95
752	-89
753	-85
754	-103
755	-91
756	-95
757	-103
758	-102
759	-129
760	-182
761	-119
762	-85
763	-102
764	-91
765	-102
766	-100
767	-88
768	-84
769	-92
770	-96
771	-97
772	-104
773	-92
774	-72
775	-89
776	-95
777	-98
778	-76
779	-88
780	-99
781	-72
782	-102
783	-92
784	-88
785	-84
786	-88
787	-100
788	-96
789	-103
790	-98
791	-92
792	-91
793	-88
794	-98
795	-88
796	-80
797	-95
798	-94
799	-96
800	-97
801	-102
802	-79
803	-89
804	-172
805	-239
806	-140
807	-97
808	-93
809	-96
810	-94
811	-92
812	-97
813	-84
814	-84
815	-87
816	-88
817	-84
818	-97
819	-104
820	-92
821	-88
822	-91
823	-79
824	-76
825	-100
826	-96
827	-99
828	-85
829	-114
830	-80
831	-84
832	-88
833	-80
834	-85
835	-96
836	-100
837	-233
838	-223
839	-205
840	-220
841	-165
842	-96
843	-127
844	-117
845	-90
846	-77
847	-88
848	-90
849	-94
850	-121
851	-160
852	-106
853	-99
854	-88
855	-138
856	-212
857	-93
858	-103
859	-98
860	-80
861	-103
862	-79
863	-160
864	-110
865	-189
866	-188
867	-92
868	-76
869	-79
870	-90
871	-101
872	-89
873	-102
874	-96
875	-89
876	-88
877	-93
878	-96
879	-85
880	-85
881	-100
882	-96
883	-78
884	-84
885	-96
886	-96
887	-76
888	-84
889	-80
890	-96
891	-101
892	-84
893	-76
894	-104
895	-96
896	-84
897	-85
898	-130
899	-178
900	-188
901	-192
902	-255
903	-239
904	-237
905	-248
906	-95
907	-237
908	-140
909	-260
910	-112
911	-92
912	-84
913	-81
914	-87
915	-73
916	-92
917	-100
918	-102
919	-96
920	-105
921	-100
922	-89
923	-93
924	-91
925	-88
926	-76
927	-96
928	-88
929	-102
930	-100
931	-101
932	-100
933	-104
934	-90
935	-96
936	-88
937	-104
938	-93
939	-92
940	-92
941	-96
942	-88
943	-96
944	-90
945	-106
946	-94
947	-76
948	-96
949	-100
950	-100
951	-96
952	-92
953	-85
954	-84
955	-80
956	-94
957	-68
958	-106
959	-92
960	-88
961	-99
962	-90
963	-158
964	-132
965	-96
966	-72
967	-102
968	-92
969	-84
970	-72
971	-92
972	-91
973	-87
974	-138
975	-84
976	-88
977	-72
978	-96
979	-89
980	-80
981	-97
982	-95
983	-84
984	-99
985	-84
986	-89
987	-85
988	-93
989	-82
990	-83
991	-92
992	-89
993	-91
994	-94
995	-93
996	-92
997	-89
998	-92
999	-88
1000	-84
1001	-93
1002	-81
1003	-104
1004	-94
1005	-107
1006	-92
1007	-96
1008	-101
1009	-92
1010	-81
1011	-76
1012	-97
1013	-80
1014	-102
1015	-100
1016	-84
1017	-84
1018	-96
1019	-84
1020	-92
1021	-97
1022	-80
1023	-93
1024	-88
1025	-107
1026	-97
1027	-82
1028	-86
1029	-92
1030	-100
1031	-84
1032	-88
1033	-72
1034	-96
1035	-76
1036	-97
1037	-85
1038	-80
1039	-93
1040	-89
1041	-88
1042	-88
1043	-80
1044	-98
1045	-92
1046	-80
1047	-88
1048	-80
1049	-84
1050	-85
1051	-92
1052	-100
1053	-88
1054	-91
1055	-75
1056	-96
1057	-103
1058	-87
1059	-80
1060	-86
1061	-101
1062	-92
1063	-94
1064	-67
1065	-102
1066	-164
1067	-76
1068	-90
1069	-91
1070	-138
1071	-93
1072	-104
1073	-85
1074	-96
1075	-97
1076	-93
1077	-92
1078	-100
1079	-91
1080	-85
1081	-95
1082	-81
1083	-84
1084	-80
1085	-88
1086	-89
1087	-102
1088	-98
1089	-92
1090	-100
1091	-96
1092	-91
1093	-104
1094	-80
1095	-100
1096	-99
1097	-89
1098	-89
1099	-78
1100	-79
1101	-90
1102	-81
1103	-84
1104	-86
1105	-85
1106	-96
1107	-81
1108	-94
1109	-80
1110	-101
1111	-97
1112	-110
1113	-92
1114	-94
1115	-77
1116	-84
1117	-107
1118	-96
1119	-107
1120	-96
1121	-90
1122	-72
1123	-88
1124	-84
1125	-88
1126	-88
1127	-84
1128	-96
1129	-92
1130	-92
1131	-88
1132	-96
1133	-96
1134	-96
1135	-84
1136	-101
1137	-88
1138	-84
1139	-80
1140	-92
1141	-84
1142	-76
1143	-93
1144	-99
1145	-87
1146	-98
1147	-89
1148	-88
1149	-84
1150	-96
1151	-109
1152	-84
1153	-88
1154	-88
1155	-106
1156	-94
1157	-89
1158	-81
1159	-91
1160	-92
1161	-95
1162	-96
1163	-105
1164	-92
1165	-80
1166	-101
1167	-97
1168	-85
1169	-88
1170	-80
1171	-102
1172	-95
1173	-93
1174	-92
1175	-128
1176	-188
1177	-200
1178	-92
1179	-79
1180	-170
1181	-116
1182	-84
1183	-84
1184	-88
1185	-96
1186	-92
1187	-80
1188	-92
1189	-105
1190	-96
1191	-88
1192	-102
1193	-121
1194	-92
1195	-90
1196	-95
1197	-86
1198	-78
1199	-96
1200	-88
1201	-81
1202	-81
1203	-96
1204	-80
1205	-90
1206	-76
1207	-101
1208	-89
1209	-83
1210	-76
1211	-108
1212	-93
1213	-88
1214	-96
1215	-96
1216	-97
1217	-104
1218	-93
1219	-130
1220	-160
1221	-127
1222	-88
1223	-84
1224	-88
1225	-88
1226	-100
1227	-108
1228	-84
1229	-100
1230	-84
1231	-88
1232	-87
1233	-78
1234	-85
1235	-82
1236	-100
1237	-80
1238	-100
1239	-108
1240	-100
1241	-98
1242	-85
1243	-76
1244	-94
1245	-75
1246	-129
1247	-84
1248	-120
1249	-160
1250	-129
1251	-118
1252	-96
1253	-84
1254	-92
1255	-80
1256	-84
1257	-102
1258	-100
1259	-76
1260	-92
1261	-98
1262	-92
1263	-93
1264	-105
1265	-104
1266	-84
1267	-92
1268	-82
1269	-87
1270	-90
1271	-95
1272	-94
1273	-92
1274	-85
1275	-82
1276	-88
1277	-88
1278	-84
1279	-80
1280	-93
1281	-93
1282	-100
1283	-96
1284	-90
1285	-98
1286	-91
1287	-88
1288	-94
1289	-74
1290	-96
1291	-76
1292	-91
1293	-101
1294	-93
1295	-88
1296	-112
1297	-104
1298	-88
1299	-104
1300	-92
1301	-88
1302	-96
1303	-83
1304	-93
1305	-100
1306	-89
1307	-92
1308	-120
1309	-104
1310	-104
1311	-84
1312	-102
1313	-95
1314	-86
1315	-92
1316	-92
1317	-91
1318	-76
1319	-80
1320	-96
1321	-90
1322	-89
1323	-95
1324	-116
1325	-98
1326	-84
1327	-163
1328	-93
1329	-84
1330	-100
1331	-108
1332	-92
1333	-73
1334	-85
1335	-81
1336	-91
1337	-93
1338	-80
1339	-108
1340	-92
1341	-91
1342	-96
1343	-92
1344	-88
1345	-99
1346	-86
1347	-84
1348	-89
1349	-104
1350	-109
1351	-87
1352	-81
1353	-96
1354	-83
1355	-93
1356	-88
1357	-96
1358	-80
1359	-80
1360	-104
1361	-96
1362	-104
1363	-96
1364	-84
1365	-88
1366	-104
1367	-98
1368	-84
1369	-88
1370	-84
1371	-88
1372	-86
1373	-113
1374	-122
1375	-87
1376	-89
1377	-88
1378	-89
1379	-99
1380	-92
1381	-76
1382	-89
1383	-83
1384	-83
1385	-84
1386	-84
1387	-86
1388	-92
1389	-81
1390	-85
1391	-89
1392	-97
1393	-88
1394	-100
1395	-88
1396	-80
1397	-102
1398	-94
1399	-76
1400	-102
1401	-84
1402	-74
1403	-81
1404	-78
1405	-92
1406	-84
1407	-100
1408	-96
1409	-91
1410	-88
1411	-100
1412	-78
1413	-85
1414	-92
1415	-92
1416	-105
1417	-103
1418	-86
1419	-92
1420	-80
1421	-95
1422	-94
1423	-97
1424	-79
1425	-96
1426	-80
1427	-84
1428	-80
1429	-93
1430	-89
1431	-85
1432	-93
1433	-91
1434	-96
1435	-139
1436	-103
1437	-108
1438	-98
1439	-105
1440	-81
1441	-81
1442	-79
1443	-92
1444	-77
1445	-97
1446	-84
1447	-94
1448	-93
1449	-84
1450	-106
1451	-89
1452	-85
1453	-95
1454	-80
1455	-88
1456	-84
1457	-92
1458	-88
1459	-89
1460	-89
1461	-95
1462	-88
1463	-103
1464	-84
1465	-99
1466	-99
1467	-92
1468	-108
1469	-100
1470	-85
1471	-77
1472	-106
1473	-91
1474	-92
1475	-89
1476	-88
1477	-98
1478	-98
1479	-92
1480	-83
1481	-90
1482	-93
1483	-91
1484	-116
1485	-87
1486	-76
1487	-84
1488	-91
1489	-96
1490	-92
1491	-85
1492	-80
1493	-94
1494	-93
1495	-92
1496	-92
1497	-109
1498	-100
1499	-84
1500	-99
1501	-85
1502	-73
1503	-99
1504	-78
1505	-99
1506	-94
1507	-94
1508	-76
1509	-88
1510	-92
1511	-101
1512	-85
1513	-91
1514	-96
1515	-92
1516	-92
1517	-92
1518	-83
1519	-103
1520	-87
1521	-86
1522	-84
1523	-76
1524	-97
1525	-81
1526	-100
1527	-92
1528	-104
1529	-136
1530	-123
1531	-151
1532	-188
1533	-75
1534	-87
1535	-81
1536	-95
1537	-87
1538	-92
1539	-97
1540	-86
1541	-76
1542	-88
1543	-87
1544	-113
1545	-88
1546	-82
1547	-95
1548	-91
1549	-157
1550	-203
1551	-246
1552	-169
1553	-88
1554	-90
1555	-100
1556	-82
1557	-108
1558	-134
1559	-100
1560	-90
1561	-92
1562	-104
1563	-86
1564	-80
1565	-104
1566	-88
1567	-101
1568	-93
1569	-90
1570	-96
1571	-104
1572	-81
1573	-90
1574	-76
1575	-187
1576	-85
1577	-76
1578	-85
1579	-81
1580	-88
1581	-92
1582	-92
1583	-94
1584	-85
1585	-117
1586	-136
1587	-169
1588	-99
1589	-95
1590	-86
1591	-72
1592	-93
1593	-100
1594	-80
1595	-84
1596	-100
1597	-106
1598	-93
1599	-89
1600	-93
1601	-98
1602	-81
1603	-80
1604	-92
1605	-76
1606	-96
1607	-101
1608	-97
1609	-74
1610	-100
1611	-80
1612	-88
1613	-85
1614	-85
1615	-99
1616	-88
1617	-88
1618	-84
1619	-96
1620	-72
1621	-97
1622	-94
1623	-104
1624	-81
1625	-91
1626	-92
1627	-106
1628	-106
1629	-80
1630	-96
1631	-92
1632	-81
1633	-94
1634	-90
1635	-88
1636	-93
1637	-94
1638	-82
1639	-80
1640	-83
1641	-86
1642	-88
1643	-102
1644	-83
1645	-88
1646	-91
1647	-87
1648	-88
1649	-88
1650	-80
1651	-88
1652	-93
1653	-89
1654	-80
1655	-88
1656	-83
1657	-88
1658	-80
1659	-96
1660	-84
1661	-97
1662	-92
1663	-77
1664	-140
1665	-218
1666	-190
1667	-117
1668	-134
1669	-94
1670	-135
1671	-82
1672	-141
1673	-90
1674	-102
1675	-147
1676	-88
1677	-80
1678	-84
1679	-84
1680	-85
1681	-95
1682	-97
1683	-96
1684	-101
1685	-108
1686	-82
1687	-97
1688	-97
1689	-104
1690	-87
1691	-90
1692	-143
1693	-285
1694	-205
1695	-170
1696	-76
1697	-84
1698	-93
1699	-82
1700	-97
1701	-83
1702	-135
1703	-92
1704	-96
1705	-96
1706	-92
1707	-72
1708	-105
1709	-92
1710	-97
1711	-96
1712	-86
1713	-80
1714	-109
1715	-100
1716	-88
1717	-88
1718	-93
1719	-76
1720	-103
1721	-84
1722	-93
1723	-84
1724	-92
1725	-80
1726	-97
1727	-104
1728	-90
1729	-94
1730	-108
1731	-96
1732	-85
1733	-97
1734	-100
1735	-89
1736	-97
1737	-98
1738	-104
1739	-96
1740	-84
1741	-88
1742	-96
1743	-79
1744	-197
1745	-104
1746	-120
1747	-104
1748	-88
1749	-92
1750	-82
1751	-80
1752	-93
1753	-80
1754	-104
1755	-90
1756	-84
1757	-84
1758	-97
1759	-98
1760	-88
1761	-100
1762	-92
1763	-116
1764	-88
1765	-91
1766	-131
1767	-72
1768	-96
1769	-99
1770	-88
1771	-80
1772	-97
1773	-104
1774	-95
1775	-89
1776	-97
1777	-97
1778	-113
1779	-94
1780	-96
1781	-80
1782	-76
1783	-76
1784	-93
1785	-81
1786	-76
1787	-100
1788	-106
1789	-97
